mp_rgb_img,left_hand_skel_data,right_hand_skel_data,nuitrack_rgb_image,nuitrack_skel_data
,1703220153.253454,1703220153.393429,,1703220153.804651
,1703220153.2650936,1703220153.4374506,,1703220153.845481
,1703220153.3094318,1703220153.4374568,,1703220153.845489
,1703220153.3534184,1703220153.4814663,,1703220153.8894374
,1703220153.3974237,1703220153.5056744,,1703220153.9107432
,1703220153.441433,1703220153.5494747,,1703220153.953472
,1703220153.4414406,1703220153.5934184,,1703220153.9974277
,1703220153.485424,1703220153.6374612,,1703220154.0414355
,1703220153.5054538,1703220153.6814435,,1703220154.0854256
,1703220153.549479,1703220153.681456,,1703220154.1334293
,1703220153.5934122,1703220153.7254474,,1703220154.177419
,1703220153.6374645,1703220153.740649,,1703220154.1774278
,1703220153.681452,1703220153.7814603,,1703220154.2254574
,1703220153.6814587,1703220153.8254151,,1703220154.2254655
,1703220153.7254274,1703220153.8694654,,1703220154.273261
,1703220153.7403677,1703220153.913472,,1703220154.278041
,1703220153.781448,1703220153.9134748,,1703220154.3392544
,1703220153.8254077,1703220153.9574275,,1703220154.3814318
,1703220153.8694577,1703220153.97433,,1703220154.4254508
,1703220153.913461,1703220154.0174875,,1703220154.4734514
,1703220153.9134688,1703220154.0614517,,1703220154.4734657
,1703220153.961425,1703220154.109493,,1703220154.517469
,1703220153.9743447,1703220154.153449,,1703220154.5174851
,1703220154.0174763,1703220154.1534626,,1703220154.5614269
,1703220154.0614614,1703220154.1974328,,1703220154.5789058
,1703220154.1094933,1703220154.2108672,,1703220154.6400514
,1703220154.15346,1703220154.2534642,,1703220154.6854556
,1703220154.1534636,1703220154.297462,,1703220154.7294443
,1703220154.1974258,1703220154.3414378,,1703220154.7294602
,1703220154.2105217,1703220154.3894358,,1703220154.7734559
,1703220154.2534542,1703220154.389473,,1703220154.7794392
,1703220154.2974741,1703220154.4374528,,1703220154.8214338
,1703220154.3414376,1703220154.4440746,,1703220154.8730843
,1703220154.389434,1703220154.4854705,,1703220154.9174705
,1703220154.3894508,1703220154.5334575,,1703220154.9174829
,1703220154.4334483,1703220154.5775142,,1703220154.9742568
,1703220154.444088,1703220154.5775175,,1703220154.9788852
,1703220154.4854908,1703220154.6214569,,1703220155.0410848
,1703220154.5334623,1703220154.641707,,1703220155.081434
,1703220154.5774786,1703220154.6854656,,1703220155.1294231
,1703220154.5774937,1703220154.7294676,,1703220155.1734476
,1703220154.625419,1703220154.7734647,,1703220155.173462
,1703220154.641695,1703220154.8214436,,1703220155.221407
,1703220154.6854804,1703220154.821466,,1703220155.2214139
,1703220154.7294483,1703220154.8654363,,1703220155.2708156
,1703220154.7734678,1703220154.87405,,1703220155.2747211
,1703220154.8214371,1703220154.9214206,,1703220155.3174052
,1703220154.821446,1703220154.9654868,,1703220155.361431
,1703220154.8654473,1703220155.0094862,,1703220155.409435
,1703220154.8740432,1703220155.0127444,,1703220155.4534352
,1703220154.9214292,1703220155.0534587,,1703220155.453438
,1703220154.965483,1703220155.075257,,1703220155.4974432
,1703220155.0094857,1703220155.117456,,1703220155.5106382
,1703220155.009498,1703220155.165414,,1703220155.5534258
,1703220155.0534554,1703220155.213435,,1703220155.606569
,1703220155.0759907,1703220155.2134457,,1703220155.6494544
,1703220155.1174476,1703220155.2574134,,1703220155.6934175
,1703220155.1614182,1703220155.2716806,,1703220155.6934257
,1703220155.2054775,1703220155.313438,,1703220155.737452
,1703220155.2054918,1703220155.3614216,,1703220155.7762537
,1703220155.2494535,1703220155.409429,,1703220155.8174856
,1703220155.2715683,1703220155.409442,,1703220155.8654416
,1703220155.31343,1703220155.4534285,,1703220155.8654537
,1703220155.3574443,1703220155.475316,,1703220155.9134524
,1703220155.4014328,1703220155.517456,,1703220155.913461
,1703220155.4494355,1703220155.5614197,,1703220155.957451
,1703220155.449447,1703220155.6094146,,1703220155.9801776
,1703220155.493413,1703220155.6534386,,1703220156.0440001
,1703220155.5094945,1703220155.6534517,,1703220156.0854337
,1703220155.5534177,1703220155.697421,,1703220156.085436
,1703220155.5974183,1703220155.7081256,,1703220156.1294324
,1703220155.6414235,1703220155.7497542,,1703220156.1450334
,1703220155.6854188,1703220155.7934175,,1703220156.2101746
,1703220155.6854284,1703220155.8375986,,1703220156.2534618
,1703220155.729417,1703220155.8376148,,1703220156.253475
,1703220155.7418764,1703220155.8814242,,1703220156.309234
,1703220155.7894096,1703220155.9089694,,1703220156.3410416
,1703220155.83344,1703220155.9494286,,1703220156.385449
,1703220155.8774555,1703220155.993406,,1703220156.429412
,1703220155.8774674,1703220156.041482,,1703220156.4294205
,1703220155.9214287,1703220156.085425,,1703220156.4734547
,1703220155.9429715,1703220156.0854304,,1703220156.511169
,1703220155.9894567,1703220156.129417,,1703220156.5534768
,1703220156.0334344,1703220156.1425467,,1703220156.5535295
,1703220156.0814545,1703220156.1854765,,1703220156.5974188
,1703220156.081464,1703220156.229428,,1703220156.614352
,1703220156.125474,1703220156.2734463,,1703220156.6614096
,1703220156.1427417,1703220156.3174443,,1703220156.705522
,1703220156.1854765,1703220156.3174608,,1703220156.749457
,1703220156.2294366,1703220156.3614135,,1703220156.7494676
,1703220156.2734585,1703220156.374209,,1703220156.8066206
,1703220156.3174477,1703220156.417439,,1703220156.8423
,1703220156.3174667,1703220156.4614234,,1703220156.889424
,1703220156.3654206,1703220156.5054438,,1703220156.8894327
,1703220156.3725982,1703220156.553554,,1703220156.9374382
,1703220156.4134905,1703220156.5535614,,1703220156.945579
,1703220156.4614182,1703220156.5974278,,1703220157.00649
,1703220156.50546,1703220156.603193,,1703220157.049418
,1703220156.5534651,1703220156.649429,,1703220157.0934408
,1703220156.5534737,1703220156.693414,,1703220157.0934482
,1703220156.5974326,1703220156.741446,,1703220157.140742
,1703220156.603188,1703220156.7854228,,1703220157.1756868
,1703220156.64542,1703220156.785433,,1703220157.2174368
,1703220156.6894457,1703220156.8294158,,1703220157.2614322
,1703220156.7374413,1703220156.8437204,,1703220157.2614386
,1703220156.7814565,1703220156.8854342,,1703220157.3072383
,1703220156.7814667,1703220156.9334548,,1703220157.312174
,1703220156.8254604,1703220156.9814725,,1703220157.3778365
,1703220156.84239,1703220156.981487,,1703220157.421424
,1703220156.885446,1703220157.0254414,,1703220157.4214303
,1703220156.9334466,1703220157.0438612,,1703220157.475146
,1703220156.9814725,1703220157.0854516,,1703220157.479674
,1703220156.9814947,1703220157.1294243,,1703220157.5214534
,1703220157.0254312,1703220157.1774502,,1703220157.5654168
,1703220157.0439107,1703220157.1774647,,1703220157.6136503
,1703220157.0854406,1703220157.2254124,,1703220157.6574388
,1703220157.1294475,1703220157.245092,,1703220157.70144
,1703220157.1734986,1703220157.285442,,1703220157.7454605
,1703220157.2174506,1703220157.3294058,,1703220157.745466
,1703220157.2174637,1703220157.3734384,,1703220157.7894385
,1703220157.2614233,1703220157.3734534,,1703220157.7894516
,1703220157.2787282,1703220157.4174645,,1703220157.843495
,1703220157.325415,1703220157.4394183,,1703220157.8768663
,1703220157.3734384,1703220157.4814513,,1703220157.917437
,1703220157.373455,1703220157.5254424,,1703220157.9174523
,1703220157.421415,1703220157.5734973,,1703220157.9614255
,1703220157.4394271,1703220157.617436,,1703220158.0419745
,1703220157.4814506,1703220157.6174464,,1703220158.0854461
,1703220157.525425,1703220157.6654372,,1703220158.0854592
,1703220157.5735016,1703220157.6773338,,1703220158.1418624
,1703220157.6174326,1703220157.721422,,1703220158.147142
,1703220157.6174438,1703220157.7654166,,1703220158.1894155
,1703220157.6654284,1703220157.8094466,,1703220158.233433
,1703220157.677334,1703220157.809459,,1703220158.2814858
,1703220157.7174432,1703220157.8534672,,1703220158.281503
,1703220157.765425,1703220157.8782685,,1703220158.3294175
,1703220157.8134718,1703220157.9214275,,1703220158.347857
,1703220157.8134832,1703220157.96546,,1703220158.3934138
,1703220157.8574352,1703220158.0134666,,1703220158.4374435
,1703220157.8782797,1703220158.0134718,,1703220158.485426
,1703220157.9214375,1703220158.0614207,,1703220158.485431
,1703220157.969428,1703220158.0762074,,1703220158.5294154
,1703220158.013458,1703220158.117469,,1703220158.5503166
,1703220158.0134745,1703220158.161411,,1703220158.6149266
,1703220158.061427,1703220158.2054436,,1703220158.6760278
,1703220158.0762148,1703220158.2054565,,1703220158.717471
,1703220158.117469,1703220158.249463,,1703220158.7174804
,1703220158.1654122,1703220158.276517,,1703220158.7757084
,1703220158.2094176,1703220158.3174176,,1703220158.7794938
,1703220158.2094266,1703220158.3614318,,1703220158.8214726
,1703220158.2534187,1703220158.4054508,,1703220158.876217
,1703220158.276504,1703220158.449438,,1703220158.9174812
,1703220158.317427,1703220158.4494534,,1703220158.9614253
,1703220158.36142,1703220158.4934154,,1703220159.009467
,1703220158.405451,1703220158.5094016,,1703220159.0094786
,1703220158.4494622,1703220158.5494702,,1703220159.0534592
,1703220158.4494684,1703220158.5934265,,1703220159.0784833
,1703220158.49341,1703220158.6374416,,1703220159.1214192
,1703220158.5094163,1703220158.681504,,1703220159.1214273
,1703220158.5494623,1703220158.6815138,,1703220159.1654382
,1703220158.593421,1703220158.7294223,,1703220159.2111082
,1703220158.6374366,1703220158.742011,,1703220159.2574534
,1703220158.681494,1703220158.7854776,,1703220159.3014274
,1703220158.681506,1703220158.8294365,,1703220159.3014336
,1703220158.7254338,1703220158.877426,,1703220159.345472
,1703220158.7420223,1703220158.8774343,,1703220159.3499289
,1703220158.785474,1703220158.9214356,,1703220159.4114943
,1703220158.8294458,1703220158.9409301,,1703220159.4534388
,1703220158.8774264,1703220158.9815276,,1703220159.453443
,1703220158.8774393,1703220159.0254235,,1703220159.4974325
,1703220158.921446,1703220159.0694392,,1703220159.542213
,1703220158.9409423,1703220159.1134465,,1703220159.5894132
,1703220158.9815137,1703220159.1134639,,1703220159.6334486
,1703220159.0254295,1703220159.1574373,,1703220159.6334546
,1703220159.069436,1703220159.178414,,1703220159.677449
,1703220159.1134377,1703220159.2215188,,1703220159.7134688
,1703220159.113442,1703220159.265424,,1703220159.7574215
,1703220159.1574512,1703220159.3094423,,1703220159.8054674
,1703220159.1784267,1703220159.3534312,,1703220159.805481
,1703220159.2215025,1703220159.3534403,,1703220159.849502
,1703220159.2654243,1703220159.3974345,,1703220159.849521
,1703220159.3094428,1703220159.41086,,1703220159.8934295
,1703220159.3534372,1703220159.4534245,,1703220159.9449167
,1703220159.3534436,1703220159.4974098,,1703220159.989417
,1703220159.397423,1703220159.541455,,1703220160.0334198
,1703220159.4108508,1703220159.5855033,,1703220160.033428
,1703220159.4534438,1703220159.5855072,,1703220160.0774362
,1703220159.4974165,1703220159.6334407,,1703220160.1139128
,1703220159.5414433,1703220159.6404185,,1703220160.1614413
,1703220159.585493,1703220159.6814806,,1703220160.1614501
,1703220159.5854995,1703220159.7294192,,1703220160.2130668
,1703220159.6294217,1703220159.7734978,,1703220160.2183707
,1703220159.641744,1703220159.8174906,,1703220160.2614422
,1703220159.685422,1703220159.8174932,,1703220160.309506
,1703220159.7294123,1703220159.8614259,,1703220160.3537269
,1703220159.7734985,1703220159.879396,,1703220160.3537385
,1703220159.8174796,1703220159.943246,,1703220160.3974395
,1703220159.8174872,1703220159.9854343,,1703220160.4176044
,1703220159.861418,1703220160.0294206,,1703220160.461962
,1703220159.8794072,1703220160.0734713,,1703220160.5132837
,1703220159.9432352,1703220160.1174545,,1703220160.5534556
,1703220159.9854264,1703220160.1174583,,1703220160.5534701
,1703220160.0294306,1703220160.1614342,,1703220160.5974152
,1703220160.0734706,1703220160.1816897,,1703220160.61525
,1703220160.1174412,1703220160.2254188,,1703220160.6574454
,1703220160.1174498,1703220160.269452,,1703220160.7118673
,1703220160.1614559,1703220160.3134508,,1703220160.7534525
,1703220160.1802804,1703220160.3574123,,1703220160.7534666
,1703220160.2214186,1703220160.3574204,,1703220160.8464231
,1703220160.269443,1703220160.4014306,,1703220160.8804498
,1703220160.3174388,1703220160.4128184,,1703220160.9214964
,1703220160.3174503,1703220160.457452,,1703220160.9654193
,1703220160.3614235,1703220160.501436,,1703220161.0094407
,1703220160.3811777,1703220160.545458,,1703220161.009454
,1703220160.4214385,1703220160.5934424,,1703220161.0535169
,1703220160.4694314,1703220160.5934508,,1703220161.0535305
,1703220160.5174592,1703220160.63744,,1703220161.113037
,1703220160.5174754,1703220160.6461174,,1703220161.1176267
,1703220160.565433,1703220160.6934414,,1703220161.184034
,1703220160.5787423,1703220160.7374334,,1703220161.2254488
,1703220160.625464,1703220160.7814345,,1703220161.2694294
,1703220160.669421,1703220160.781444,,1703220161.2694378
,1703220160.713461,1703220160.8254251,,1703220161.3134835
,1703220160.7134733,1703220160.8444006,,1703220161.3199754
,1703220160.757425,1703220160.8854415,,1703220161.36141
,1703220160.777401,1703220160.9294248,,1703220161.4130933
,1703220160.817418,1703220160.9734495,,1703220161.4534497
,1703220160.861424,1703220161.0174692,,1703220161.4534614
,1703220160.9054575,1703220161.0174816,,1703220161.5132892
,1703220160.949443,1703220161.0614297,,1703220161.5188472
,1703220160.949451,1703220161.0780823,,1703220161.561423
,1703220160.993424,1703220161.121432,,1703220161.6149347
,1703220161.011492,1703220161.165421,,1703220161.6574275
,1703220161.0535238,1703220161.2094555,,1703220161.6574395
,1703220161.0974102,1703220161.253444,,1703220161.7137382
,1703220161.1454413,1703220161.2534547,,1703220161.7189598
,1703220161.189442,1703220161.2974238,,1703220161.7790546
,1703220161.189458,1703220161.3142996,,1703220161.8254085
,1703220161.2334173,1703220161.3574393,,1703220161.8694153
,1703220161.2474756,1703220161.4014122,,1703220161.8694246
,1703220161.2894146,1703220161.4454527,,1703220161.9134345
,1703220161.333424,1703220161.489429,,1703220161.9203224
,1703220161.3774981,1703220161.4894395,,1703220162.0145617
,1703220161.4254556,1703220161.5334404,,1703220162.0574577
,1703220161.4254668,1703220161.5469034,,1703220162.0574749
,1703220161.4694312,1703220161.5894864,,1703220162.1140103
,1703220161.4826758,1703220161.6374373,,1703220162.120286
,1703220161.525438,1703220161.6814532,,1703220162.1614246
,1703220161.5734544,1703220161.7254224,,1703220162.215616
,1703220161.6174808,1703220161.7254477,,1703220162.2574368
,1703220161.6174927,1703220161.7694206,,1703220162.3014328
,1703220161.6614392,1703220161.778253,,1703220162.3014462
,1703220161.6856904,1703220161.8214314,,1703220162.3474638
,1703220161.7294157,1703220161.865429,,1703220162.3814843
,1703220161.7734358,1703220161.9094546,,1703220162.4254658
,1703220161.817428,1703220161.9534547,,1703220162.4694293
,1703220161.8174386,1703220161.9534686,,1703220162.4694386
,1703220161.8654215,1703220161.9974158,,1703220162.5500522
,1703220161.8766794,1703220162.0101697,,1703220162.5815866
,1703220161.9174316,1703220162.0535064,,1703220162.62542
,1703220161.9614186,1703220162.0974083,,1703220162.6254277
,1703220162.005447,1703220162.1454341,,1703220162.6734533
,1703220162.0494483,1703220162.1894743,,1703220162.7150755
,1703220162.0494628,1703220162.189491,,1703220162.7574306
,1703220162.0934567,1703220162.2334256,,1703220162.7574363
,1703220162.1123202,1703220162.2457623,,1703220162.8054287
,1703220162.1574502,1703220162.2895243,,1703220162.8209321
,1703220162.2054338,1703220162.3374388,,1703220162.861414
,1703220162.2495089,1703220162.381484,,1703220162.9054215
,1703220162.249522,1703220162.4254615,,1703220162.949467
,1703220162.2934265,1703220162.4254751,,1703220162.9934287
,1703220162.3132882,1703220162.4694417,,1703220163.0374167
,1703220162.3534274,1703220162.4792082,,1703220163.1160603
,1703220162.397412,1703220162.521417,,1703220163.161437
,1703220162.4414518,1703220162.565463,,1703220163.2054334
,1703220162.4894235,1703220162.6134431,,1703220163.249742
,1703220162.489434,1703220162.6134646,,1703220163.2934299
,1703220162.5334404,1703220162.6574194,,1703220163.2934365
,1703220162.5358138,1703220162.683688,,1703220163.2934399
,1703220162.5774493,1703220162.7254372,,1703220163.3481154
,1703220162.6214108,1703220162.7694268,,1703220163.354385
,1703220162.665426,1703220162.81342,,1703220163.4014287
,1703220162.7134557,1703220162.857427,,1703220163.4454653
,1703220162.7574267,1703220162.8574438,,1703220163.48941
,1703220162.7574346,1703220162.9054313,,1703220163.4894185
